,date,rides,docked_bike,electric_bike,classic_bike,evening,mid_day,morning,night,member,casual,mean_km_between_stations,mean_minutes,mean_ride_distance,tavg,tmin,tmax,prcp,snow,wspd,cases,deaths,hospitalizations
374,2021-04-10,5532.0,360.0,1727.0,3445.0,891.0,2357.0,1313.0,971.0,3263.0,2269.0,2.038614490352347,21.189422149915643,2.038614490352347,11.6,8.3,13.3,5.3,0.0,11.1,557,8,52.0
375,2021-04-11,10987.0,958.0,2933.0,7096.0,2566.0,6421.0,1225.0,775.0,5882.0,5105.0,2.2465374770052606,24.213329389278236,2.2465374770052606,10.0,7.2,13.3,0.8,0.0,8.6,363,5,54.0
376,2021-04-12,11144.0,675.0,3109.0,7360.0,4644.0,4266.0,1965.0,269.0,7257.0,3887.0,2.1288981222682675,21.116412419239055,2.1288981222682675,13.0,8.9,17.8,0.3,0.0,18.9,864,5,58.0
377,2021-04-13,10161.0,428.0,3132.0,6601.0,4095.0,3622.0,2189.0,255.0,7083.0,3078.0,2.1686168439353484,18.395494209887477,2.1686168439353484,9.7,6.1,12.8,0.0,0.0,19.5,677,4,52.0
378,2021-04-14,8337.0,301.0,2794.0,5242.0,3013.0,3088.0,2005.0,231.0,6095.0,2242.0,2.103722522424575,17.239078805325658,2.103722522424575,6.6,2.2,11.1,0.0,0.0,16.7,772,9,47.0
379,2021-04-15,8708.0,304.0,2960.0,5444.0,3628.0,2990.0,1837.0,253.0,6175.0,2533.0,2.0962630805975384,16.60544709845353,2.0962630805975384,7.3,3.9,13.3,0.0,0.0,15.3,638,9,64.0
380,2021-04-16,11177.0,598.0,3599.0,6980.0,4420.0,4314.0,1973.0,470.0,6998.0,4179.0,2.1177365506801893,22.028452775043988,2.1177365506801893,7.4,4.4,11.1,0.0,0.0,12.0,656,6,59.0
381,2021-04-17,14101.0,1310.0,4067.0,8724.0,4239.0,7013.0,1958.0,891.0,7133.0,6968.0,2.2492634987338,25.058343379902137,2.2492634987338,7.7,2.8,13.9,0.0,0.0,10.9,438,6,63.0
382,2021-04-18,13319.0,1318.0,3819.0,8182.0,3418.0,7151.0,1859.0,891.0,6880.0,6439.0,2.25248981665612,25.652916885652076,2.25248981665612,11.0,3.9,17.8,0.0,0.0,8.7,316,7,54.0
383,2021-04-19,6763.0,184.0,2315.0,4264.0,2617.0,2018.0,1867.0,261.0,4969.0,1794.0,2.0225805498607383,16.051567351766966,2.0225805498607383,8.7,5.0,12.2,3.8,0.0,20.1,659,7,54.0
384,2021-04-20,6486.0,142.0,2273.0,4071.0,2463.0,2301.0,1500.0,222.0,4883.0,1603.0,1.937002815971626,14.099141741186145,1.937002815971626,3.8,0.6,5.6,2.0,0.0,12.4,564,5,53.0
385,2021-04-21,6591.0,149.0,2329.0,4113.0,2467.0,2265.0,1630.0,229.0,4962.0,1629.0,2.005055214406241,16.002111465129218,2.005055214406241,4.0,1.1,10.6,0.0,0.0,14.2,656,8,71.0
386,2021-04-22,10827.0,492.0,3548.0,6787.0,4952.0,3651.0,1886.0,338.0,7180.0,3647.0,2.1445178696039227,17.873933992180046,2.1445178696039227,7.7,-0.6,15.6,0.0,0.0,14.2,579,4,72.0
387,2021-04-23,13462.0,720.0,4396.0,8346.0,5294.0,5282.0,2295.0,591.0,8116.0,5346.0,2.193481270783481,21.89995171594117,2.193481270783481,11.8,6.7,17.2,0.0,0.0,17.0,531,7,51.0
388,2021-04-24,15106.0,1244.0,4324.0,9538.0,4894.0,7115.0,1800.0,1297.0,7703.0,7403.0,2.205522085258639,23.058749282845667,2.205522085258639,12.7,7.8,16.7,0.8,0.0,9.2,409,10,46.0
389,2021-04-25,8867.0,564.0,2648.0,5655.0,1818.0,4796.0,1348.0,905.0,5086.0,3781.0,2.1005956529034164,20.233357768504945,2.1005956529034164,6.3,4.4,8.9,0.0,0.0,19.8,275,11,52.0
390,2021-04-26,14430.0,998.0,4091.0,9341.0,6859.0,5036.0,2148.0,387.0,8621.0,5809.0,2.1282110573045028,23.707303072303073,2.1282110573045028,15.5,4.4,26.1,0.0,0.0,24.3,647,6,61.0
391,2021-04-27,18266.0,1414.0,4943.0,11909.0,8422.0,6380.0,3009.0,455.0,10331.0,7935.0,2.149793512713642,24.44381638015986,2.149793512713642,23.1,14.4,30.6,0.0,0.0,25.5,564,5,57.0
392,2021-04-28,6812.0,180.0,2399.0,4233.0,2391.0,2277.0,1874.0,270.0,5110.0,1702.0,1.9133749477172586,15.332851340771187,1.9133749477172586,9.6,7.2,14.4,19.1,0.0,14.3,572,5,51.0
393,2021-04-29,9869.0,326.0,3298.0,6245.0,4523.0,3411.0,1565.0,370.0,6772.0,3097.0,2.0553082253067347,16.850582632485562,2.0553082253067347,11.9,8.3,17.8,1.8,0.0,12.8,531,7,48.0
394,2021-04-30,12313.0,668.0,4019.0,7626.0,4725.0,4657.0,2407.0,524.0,7613.0,4700.0,2.126022492288893,19.638712471913156,2.126022492288893,10.0,6.1,13.3,0.0,0.0,18.7,550,9,53.0
395,2021-05-01,24401.0,2938.0,6016.0,15447.0,8469.0,11592.0,2782.0,1558.0,10218.0,14183.0,2.2718610345713093,32.10353332513695,2.2718610345713093,16.9,6.1,28.3,0.0,0.0,25.7,352,4,59.0
396,2021-05-02,24799.0,3293.0,5453.0,16053.0,7108.0,12977.0,2884.0,1830.0,9858.0,14941.0,2.2319367432954547,38.81935158675753,2.2319367432954547,22.3,16.7,28.9,0.3,0.0,27.7,230,14,48.0
397,2021-05-03,9803.0,496.0,2805.0,6502.0,3583.0,4114.0,1788.0,318.0,6295.0,3508.0,1.9942166625917515,19.55515488455915,1.9942166625917515,17.2,13.3,21.7,4.8,0.0,14.6,549,6,65.0
398,2021-05-04,9327.0,289.0,3214.0,5824.0,4032.0,2939.0,2062.0,294.0,6605.0,2722.0,2.0634460845092923,16.51627354276116,2.0634460845092923,12.0,8.3,14.4,0.8,0.0,12.4,465,6,53.0
399,2021-05-05,12602.0,495.0,4352.0,7755.0,5258.0,4343.0,2548.0,453.0,8419.0,4183.0,2.0505695949955265,17.847132730254458,2.0505695949955265,10.3,5.6,15.0,0.0,0.0,15.4,483,6,49.0
400,2021-05-06,9574.0,300.0,3666.0,5608.0,4662.0,3041.0,1399.0,472.0,6466.0,3108.0,2.0133964230051116,16.339715200891305,2.0133964230051116,10.1,6.7,13.3,0.5,0.0,12.2,399,9,55.0
401,2021-05-07,13499.0,708.0,5008.0,7783.0,5138.0,5126.0,2636.0,599.0,8067.0,5432.0,2.13182393864072,21.429420697829467,2.13182393864072,9.4,5.6,15.6,0.0,0.0,15.9,365,11,38.0
402,2021-05-08,15241.0,1157.0,5090.0,8994.0,3540.0,8095.0,2543.0,1063.0,7524.0,7717.0,2.327605780812789,27.974605778273517,2.327605780812789,7.4,2.8,11.1,11.4,0.0,12.3,271,8,44.0
403,2021-05-09,7333.0,399.0,2760.0,4174.0,2707.0,3584.0,475.0,567.0,4174.0,3159.0,2.0844190424060542,26.562468748579484,2.0844190424060542,7.7,4.4,13.3,25.7,0.0,21.8,166,9,49.0
404,2021-05-10,9367.0,362.0,3422.0,5583.0,3735.0,3404.0,1985.0,243.0,6392.0,2975.0,2.010450061323337,16.14561937297605,2.010450061323337,7.9,3.9,10.6,0.0,0.0,12.8,399,6,43.0
405,2021-05-11,11099.0,412.0,4133.0,6554.0,4397.0,4015.0,2420.0,267.0,7569.0,3530.0,2.0800775820158686,17.84851488122053,2.0800775820158686,8.6,2.8,11.7,0.0,0.0,12.5,309,9,36.0
406,2021-05-12,13436.0,543.0,5002.0,7891.0,5752.0,4733.0,2616.0,335.0,8914.0,4522.0,2.165021434674102,17.363878138334822,2.165021434674102,10.4,3.3,15.6,0.0,0.0,9.8,341,6,35.0
407,2021-05-13,16592.0,970.0,6186.0,9436.0,7290.0,5764.0,2950.0,588.0,9985.0,6607.0,2.2226440206192484,21.259890308582452,2.2226440206192484,13.7,5.0,21.1,0.0,0.0,6.9,315,8,44.0
408,2021-05-14,20480.0,1533.0,7708.0,11239.0,8491.0,7760.0,3172.0,1057.0,10739.0,9741.0,2.2897608509570184,25.0062451171875,2.2897608509570184,16.1,8.3,21.7,0.0,0.0,10.3,289,6,35.0
409,2021-05-15,15523.0,1522.0,5777.0,8224.0,5321.0,5053.0,3093.0,2056.0,7057.0,8466.0,2.179265087841269,26.093388305525135,2.179265087841269,14.5,12.2,16.1,3.3,0.0,10.4,177,7,44.0
410,2021-05-16,23552.0,2644.0,7550.0,13358.0,5833.0,12871.0,3053.0,1795.0,9767.0,13785.0,2.3307195642605487,33.924222288269924,2.3307195642605487,17.2,12.2,22.2,0.0,0.0,8.1,154,9,34.0
411,2021-05-17,15219.0,1053.0,5453.0,8713.0,6305.0,5413.0,2974.0,527.0,9233.0,5986.0,2.1105065168418706,21.814510370808417,2.1105065168418706,17.6,13.9,21.1,0.0,0.0,11.8,346,7,51.0
412,2021-05-18,12671.0,695.0,4846.0,7130.0,3793.0,5134.0,3196.0,548.0,8071.0,4600.0,2.11578317532167,18.243750822087183,2.11578317532167,19.0,15.0,23.9,1.3,0.0,14.9,286,5,33.0
413,2021-05-19,16068.0,700.0,6106.0,9262.0,8083.0,4931.0,2393.0,661.0,10136.0,5932.0,2.1359361880311463,20.567252717616796,2.1359361880311463,20.7,17.8,23.3,2.3,0.0,18.9,278,7,43.0
414,2021-05-20,20540.0,1430.0,7134.0,11976.0,9596.0,6623.0,3363.0,958.0,11440.0,9100.0,2.1623375151763837,24.01301606621227,2.1623375151763837,24.5,18.9,29.4,0.0,0.0,16.4,248,4,40.0
415,2021-05-21,24921.0,2241.0,8777.0,13903.0,10411.0,8999.0,3829.0,1682.0,12246.0,12675.0,2.1774904429845927,25.874887979348074,2.1774904429845927,24.7,19.4,30.0,0.0,0.0,15.8,245,6,30.0
416,2021-05-22,35025.0,4168.0,9859.0,20998.0,11869.0,15465.0,4258.0,3433.0,12936.0,22089.0,2.3038388113510346,32.260024744230314,2.3038388113510346,25.6,18.9,30.6,0.0,0.0,12.8,130,5,36.0
417,2021-05-23,21597.0,2431.0,6729.0,12437.0,4257.0,10927.0,3175.0,3238.0,9029.0,12568.0,2.1605476877964898,32.71940084270964,2.1605476877964898,22.6,15.0,27.8,0.0,0.0,12.4,95,6,28.0
418,2021-05-24,19949.0,1670.0,6810.0,11469.0,8958.0,6745.0,3475.0,771.0,11030.0,8919.0,2.0864813145390144,27.865145287148895,2.0864813145390144,23.7,14.4,32.2,0.0,0.0,12.0,216,4,32.0
419,2021-05-25,18914.0,1057.0,6935.0,10922.0,7777.0,6334.0,3927.0,876.0,11173.0,7741.0,2.1591951686266797,21.829572450741953,2.1591951686266797,25.5,22.8,30.6,0.0,0.0,20.9,128,3,25.0
420,2021-05-26,20490.0,1126.0,7117.0,12247.0,9940.0,6923.0,3062.0,565.0,11964.0,8526.0,2.1861005920953644,23.051155848381324,2.1861005920953644,22.6,15.0,27.8,14.0,0.0,18.9,172,6,32.0
421,2021-05-27,11836.0,354.0,4786.0,6696.0,3893.0,3935.0,3414.0,594.0,7805.0,4031.0,2.0643547864670726,18.171786639630504,2.0643547864670726,13.8,10.6,17.2,1.0,0.0,25.4,121,6,19.0
422,2021-05-28,7319.0,224.0,3326.0,3769.0,1409.0,3566.0,1800.0,544.0,4738.0,2581.0,1.8884424563408986,14.778646900760577,1.8884424563408986,8.6,7.2,10.6,25.9,0.0,29.6,139,4,22.0
423,2021-05-29,21812.0,2172.0,7534.0,12106.0,6612.0,11073.0,2797.0,1330.0,8960.0,12852.0,2.264726865737989,26.470940308087293,2.264726865737989,11.8,7.8,16.1,0.0,0.0,24.0,89,7,23.0
424,2021-05-30,26981.0,3448.0,8620.0,14913.0,8485.0,13603.0,3028.0,1865.0,9277.0,17704.0,2.319294275946127,34.4793984655869,2.319294275946127,14.1,5.0,20.6,0.0,0.0,7.2,52,7,11.0
425,2021-05-31,21663.0,2523.0,7013.0,12127.0,5780.0,11684.0,2755.0,1444.0,8630.0,13033.0,2.2277972871185314,30.853014356275676,2.2277972871185314,17.3,12.8,21.7,0.0,0.0,11.8,45,2,18.0
426,2021-06-01,19510.0,1331.0,6822.0,11357.0,8473.0,6762.0,3646.0,629.0,11028.0,8482.0,2.222784835011231,26.097979668546042,2.222784835011231,18.1,10.6,24.4,0.0,0.0,7.9,128,5,23.0
427,2021-06-02,20270.0,1097.0,7519.0,11654.0,9217.0,6427.0,3881.0,745.0,12031.0,8239.0,2.251631772376245,25.34250616674889,2.251631772376245,19.9,13.3,25.6,0.0,0.0,10.0,100,7,16.0
428,2021-06-03,23576.0,1511.0,8512.0,13553.0,11153.0,7525.0,3915.0,983.0,12818.0,10758.0,2.2203845582433086,24.861363957697094,2.2203845582433086,23.1,13.3,30.6,0.0,0.0,8.8,95,7,16.0
429,2021-06-04,25839.0,2068.0,9211.0,14560.0,11125.0,8914.0,3936.0,1864.0,12752.0,13087.0,2.199724074269405,27.19951946024743,2.199724074269405,26.9,21.1,32.8,0.0,0.0,19.4,75,6,17.0
430,2021-06-05,36697.0,3556.0,12307.0,20834.0,11999.0,16103.0,4862.0,3733.0,13581.0,23116.0,2.3076146665910815,36.82166980043782,2.3076146665910815,27.2,20.6,33.3,0.0,0.0,20.6,62,6,10.0
431,2021-06-06,29112.0,2876.0,9201.0,17035.0,8728.0,13355.0,3662.0,3367.0,11340.0,17772.0,2.2674250296667036,33.810721237519466,2.2674250296667036,27.1,21.7,31.1,0.0,0.0,18.4,58,7,15.0
432,2021-06-07,17672.0,1024.0,6176.0,10472.0,7957.0,5513.0,3125.0,1077.0,10029.0,7643.0,2.1183237335841363,21.51924796287913,2.1183237335841363,24.3,22.8,26.1,0.3,0.0,13.9,103,9,16.0
433,2021-06-08,22651.0,1231.0,8163.0,13257.0,10742.0,6870.0,4149.0,890.0,12914.0,9737.0,2.2158358683264656,21.786227981104588,2.2158358683264656,25.7,21.7,32.2,0.3,0.0,6.7,74,4,14.0
434,2021-06-09,24871.0,1487.0,8690.0,14694.0,11837.0,7446.0,4356.0,1232.0,13849.0,11022.0,2.2373020691776158,26.44587605377079,2.2373020691776158,26.0,22.2,30.6,0.0,0.0,10.7,64,5,8.0
435,2021-06-10,25642.0,1425.0,9003.0,15214.0,12065.0,7735.0,4487.0,1355.0,13632.0,12010.0,2.2275268735635336,24.848607102930092,2.2275268735635336,26.2,20.6,31.7,0.0,0.0,8.7,39,2,17.0
436,2021-06-11,29897.0,2259.0,10632.0,17006.0,12665.0,10579.0,4433.0,2220.0,13777.0,16120.0,2.2688021962364804,28.2818370851033,2.2688021962364804,28.0,21.7,32.8,0.0,0.0,7.3,39,2,14.0
437,2021-06-12,34624.0,3250.0,10674.0,20700.0,11550.0,13121.0,5397.0,4556.0,12842.0,21782.0,2.314270319861252,30.303876405576094,2.314270319861252,26.6,21.1,33.3,31.8,0.0,8.2,46,5,8.0
438,2021-06-13,34832.0,3466.0,9340.0,22026.0,10591.0,15846.0,4342.0,4053.0,12971.0,21861.0,2.370919072557393,32.61248181748584,2.370919072557393,25.8,21.1,29.4,0.0,0.0,12.8,28,5,5.0
439,2021-06-14,23382.0,1586.0,7874.0,13922.0,10256.0,7737.0,4286.0,1103.0,12249.0,11133.0,2.155194627514268,22.798510962848916,2.155194627514268,23.7,19.4,27.8,0.0,0.0,19.2,67,3,9.0
440,2021-06-15,24204.0,1421.0,8103.0,14680.0,10885.0,7650.0,4804.0,865.0,13298.0,10906.0,2.237881070969902,24.150499228777612,2.237881070969902,21.4,16.7,26.1,0.0,0.0,13.8,52,3,4.0
441,2021-06-16,25620.0,1457.0,8423.0,15740.0,12196.0,7809.0,4646.0,969.0,14096.0,11524.0,2.2974497831802494,22.857438199323443,2.2974497831802494,20.7,16.1,25.6,0.0,0.0,13.3,36,1,5.0
442,2021-06-17,26334.0,1628.0,9042.0,15664.0,12453.0,7863.0,4696.0,1322.0,13736.0,12598.0,2.280043176786788,24.186198450672133,2.280043176786788,24.6,14.4,31.7,0.0,0.0,12.2,35,2,6.0
443,2021-06-18,28091.0,2192.0,8412.0,17487.0,11528.0,10953.0,3410.0,2200.0,12823.0,15268.0,2.279797182172347,23.927452446216463,2.279797182172347,27.5,20.0,32.8,8.1,0.0,16.1,35,2,10.0
444,2021-06-19,36328.0,3426.0,8982.0,23920.0,11780.0,15303.0,4955.0,4290.0,13568.0,22760.0,2.4316803237447604,30.247789583792116,2.4316803237447604,26.0,20.0,32.8,0.0,0.0,19.2,30,2,4.0
445,2021-06-20,21156.0,1999.0,5335.0,13822.0,4653.0,9945.0,3559.0,2999.0,8650.0,12506.0,2.275906210460818,32.594573643410854,2.275906210460818,24.1,19.4,28.9,23.4,0.0,9.4,27,1,6.0
446,2021-06-21,21563.0,1205.0,7506.0,12852.0,9857.0,7251.0,3863.0,592.0,11978.0,9585.0,2.189642121120157,21.14637650914375,2.189642121120157,20.3,15.0,23.9,0.0,0.0,24.2,46,3,9.0
447,2021-06-22,25528.0,1496.0,8972.0,15060.0,11839.0,7777.0,4865.0,1047.0,13890.0,11638.0,2.283232936413758,21.573609370103416,2.283232936413758,19.0,12.8,23.9,0.0,0.0,12.9,32,3,3.0
448,2021-06-23,23887.0,1103.0,8310.0,14474.0,12072.0,6498.0,4282.0,1035.0,13418.0,10469.0,2.244326713464436,19.83385872371304,2.244326713464436,21.6,18.3,26.7,0.0,0.0,23.0,47,0,6.0
449,2021-06-24,15244.0,572.0,5941.0,8731.0,5595.0,4042.0,4449.0,1158.0,9189.0,6055.0,2.1189440852931694,18.561583792530396,2.1189440852931694,21.9,20.6,24.4,2.8,0.0,19.2,45,0,11.0
450,2021-06-25,16815.0,940.0,6691.0,9184.0,8882.0,5156.0,1222.0,1555.0,8515.0,8300.0,2.1417623080475128,23.625397958172265,2.1417623080475128,23.0,21.1,25.0,20.6,0.0,16.0,34,3,4.0
451,2021-06-26,14662.0,1007.0,5640.0,8015.0,4316.0,4808.0,2357.0,3181.0,6590.0,8072.0,2.1055180056700795,26.260029327513298,2.1055180056700795,23.9,21.7,27.8,36.1,0.0,19.1,20,0,4.0
452,2021-06-27,28657.0,2627.0,8865.0,17165.0,8833.0,13072.0,3436.0,3316.0,11868.0,16789.0,2.339558050588986,29.389118423654487,2.339558050588986,25.2,20.0,28.9,0.0,0.0,21.1,15,1,1.0
453,2021-06-28,16326.0,822.0,5998.0,9506.0,6699.0,5135.0,3626.0,866.0,9606.0,6720.0,2.0879276056964255,18.488939932214464,2.0879276056964255,23.1,18.9,29.4,34.8,0.0,9.5,50,2,11.0
454,2021-06-29,17727.0,894.0,6182.0,10651.0,8901.0,5923.0,2124.0,779.0,10417.0,7310.0,2.15142728743274,19.240469340553958,2.15142728743274,25.3,22.2,30.6,17.3,0.0,12.1,56,2,5.0
455,2021-06-30,18878.0,760.0,6333.0,11785.0,8323.0,5289.0,4316.0,950.0,11459.0,7419.0,2.196609950208727,18.538161704982873,2.196609950208727,24.3,21.7,27.8,2.0,0.0,9.5,51,0,6.0
456,2021-07-01,24750.0,1309.0,7899.0,15542.0,11129.0,8142.0,4331.0,1148.0,13387.0,11363.0,2.2565289950660006,21.174316498316497,2.2565289950660006,21.7,16.7,25.6,4.1,0.0,20.0,32,2,5.0
457,2021-07-02,26714.0,1727.0,9097.0,15890.0,9823.0,10940.0,4159.0,1792.0,12944.0,13770.0,2.2852971500222865,23.117364178583017,2.2852971500222865,19.7,16.1,23.3,0.0,0.0,13.0,54,1,6.0
458,2021-07-03,33045.0,3413.0,9579.0,20053.0,11525.0,14099.0,4230.0,3191.0,11414.0,21631.0,2.372160379395944,31.46432390175014,2.372160379395944,23.4,14.4,30.0,0.0,0.0,12.9,48,0,6.0
459,2021-07-04,33307.0,3975.0,9308.0,20024.0,11922.0,13993.0,3732.0,3660.0,10028.0,23279.0,2.321043000068501,35.50019415338117,2.321043000068501,26.9,20.6,32.2,0.0,0.0,13.2,18,1,5.0
460,2021-07-05,27237.0,2836.0,7441.0,16960.0,8835.0,12008.0,3497.0,2897.0,10321.0,16916.0,2.2427703329723534,34.730172804151216,2.2427703329723534,28.2,22.8,32.8,0.0,0.0,20.4,58,2,7.0
461,2021-07-06,23627.0,1424.0,8355.0,13848.0,10367.0,7719.0,4413.0,1128.0,12085.0,11542.0,2.2048551623408432,20.945257544334872,2.2048551623408432,28.6,25.0,33.3,0.0,0.0,18.1,75,2,7.0
462,2021-07-07,22992.0,1202.0,8127.0,13663.0,9905.0,7573.0,4612.0,902.0,12331.0,10661.0,2.2395352165778513,20.784407620041755,2.2395352165778513,26.6,20.6,32.8,0.0,0.0,15.5,74,2,7.0
463,2021-07-08,22995.0,1022.0,8141.0,13832.0,10298.0,7369.0,4204.0,1124.0,12433.0,10562.0,2.2410804024716673,26.8875414945278,2.2410804024716673,19.2,16.1,20.6,0.0,0.0,13.6,76,0,5.0
464,2021-07-09,29584.0,2052.0,9530.0,18002.0,12371.0,10764.0,4411.0,2038.0,13493.0,16091.0,2.323299669470255,25.27628898503696,2.323299669470255,20.3,14.4,24.4,0.0,0.0,11.4,82,1,7.0
465,2021-07-10,25046.0,2132.0,7909.0,15005.0,4411.0,12796.0,4470.0,3369.0,9794.0,15252.0,2.3591730090086966,27.397746147089357,2.3591730090086966,21.0,18.3,24.4,2.5,0.0,14.6,49,0,5.0
466,2021-07-11,13238.0,877.0,5217.0,7144.0,5384.0,4278.0,1210.0,2366.0,6028.0,7210.0,2.1920672452065646,22.547217605882057,2.1920672452065646,20.1,19.4,21.1,3.6,0.0,21.1,69,2,7.0
467,2021-07-12,20058.0,1251.0,7321.0,11486.0,8374.0,6751.0,4247.0,686.0,11205.0,8853.0,2.1712213268434404,21.719818360089075,2.1712213268434404,21.5,19.4,23.9,4.3,0.0,13.9,103,0,9.0
468,2021-07-13,22885.0,1177.0,8111.0,13597.0,11100.0,6782.0,4172.0,831.0,12752.0,10133.0,2.2098991339140563,19.99207195397276,2.2098991339140563,23.1,21.1,27.2,2.3,0.0,10.1,103,2,12.0
469,2021-07-14,25505.0,1453.0,8770.0,15282.0,11240.0,8061.0,5076.0,1128.0,13746.0,11759.0,2.235868594477151,20.35162125073515,2.235868594477151,25.4,21.1,29.4,0.0,0.0,16.3,139,2,7.0
470,2021-07-15,20869.0,999.0,7332.0,12538.0,9949.0,6466.0,3424.0,1030.0,11368.0,9501.0,2.175659961152467,19.31897870845113,2.175659961152467,23.9,20.0,27.2,7.1,0.0,18.5,133,0,7.0
471,2021-07-16,24010.0,1455.0,9224.0,13331.0,9719.0,8884.0,3916.0,1491.0,12159.0,11851.0,2.2479205183801865,22.13652922393447,2.2479205183801865,21.3,19.4,23.9,0.3,0.0,15.2,155,1,9.0
472,2021-07-17,37261.0,3478.0,10732.0,23051.0,11952.0,16103.0,4967.0,4239.0,13744.0,23517.0,2.423591087399,26.548171457198325,2.423591087399,22.5,20.6,26.1,0.0,0.0,17.9,120,0,8.0
473,2021-07-18,32017.0,2893.0,9061.0,20063.0,9548.0,14860.0,3943.0,3666.0,11924.0,20093.0,2.3970840120522094,28.698039062581337,2.3970840120522094,23.9,20.0,28.3,0.0,0.0,12.0,92,0,7.0
474,2021-07-19,23872.0,1596.0,8359.0,13917.0,10158.0,8176.0,4564.0,974.0,12443.0,11429.0,2.2185511184888536,22.83231330987489,2.2185511184888536,24.5,19.4,28.9,0.0,0.0,8.2,203,1,17.0
475,2021-07-20,26227.0,1401.0,9594.0,15232.0,11738.0,8126.0,5161.0,1202.0,13926.0,12301.0,2.2462421128434733,19.76433637091547,2.2462421128434733,24.9,19.4,31.7,0.0,0.0,12.9,187,3,12.0
476,2021-07-21,25444.0,1252.0,8572.0,15620.0,11894.0,7543.0,4877.0,1130.0,13957.0,11487.0,2.2687807873626866,19.379375622281614,2.2687807873626866,21.4,19.4,24.4,0.0,0.0,15.3,217,0,11.0
477,2021-07-22,26101.0,1283.0,8266.0,16552.0,11754.0,8039.0,4982.0,1326.0,14065.0,12036.0,2.2776654761759505,19.695282428514872,2.2776654761759505,24.4,18.9,30.0,0.0,0.0,8.6,224,1,14.0
478,2021-07-23,26232.0,1670.0,8679.0,15883.0,10442.0,9190.0,4600.0,2000.0,12496.0,13736.0,2.2435908724915397,21.71582736098404,2.2435908724915397,28.0,23.3,32.8,0.0,0.0,15.1,243,3,18.0
479,2021-07-24,31669.0,2768.0,7958.0,20943.0,8523.0,14188.0,5100.0,3858.0,11732.0,19937.0,2.316866264072823,26.801138337175157,2.316866264072823,28.2,23.9,33.9,11.9,0.0,17.1,197,0,15.0
480,2021-07-25,30928.0,2725.0,7213.0,20990.0,9530.0,13661.0,3952.0,3785.0,11766.0,19162.0,2.3406174242953544,26.021990860493187,2.3406174242953544,27.9,22.8,32.8,0.0,0.0,8.5,141,3,13.0
481,2021-07-26,23652.0,1411.0,6411.0,15830.0,10462.0,7522.0,4523.0,1145.0,12534.0,11118.0,2.177548553924512,21.260552314110154,2.177548553924512,28.1,20.6,33.9,0.0,0.0,8.0,326,2,25.0
482,2021-07-27,25047.0,1195.0,7403.0,16449.0,11387.0,7571.0,5037.0,1052.0,13620.0,11427.0,2.21241881929481,20.33186276466909,2.21241881929481,27.1,22.2,31.1,0.0,0.0,12.3,301,1,19.0
483,2021-07-28,26151.0,1416.0,7868.0,16867.0,12259.0,7845.0,4730.0,1317.0,13506.0,12645.0,2.2210760018722273,21.24519393777166,2.2210760018722273,28.0,23.3,32.2,6.4,0.0,12.8,348,3,28.0
484,2021-07-29,26560.0,1451.0,7275.0,17834.0,11459.0,8662.0,4781.0,1658.0,13176.0,13384.0,2.2734671595300937,20.49860253514056,2.2734671595300937,26.4,22.2,31.7,6.4,0.0,20.1,322,1,17.0
485,2021-07-30,29648.0,1760.0,9814.0,18074.0,10994.0,11424.0,4571.0,2659.0,13128.0,16520.0,2.2537342471837922,21.402780401151286,2.2537342471837922,21.4,19.4,24.4,0.0,0.0,19.7,354,2,17.0
486,2021-07-31,35739.0,3095.0,9237.0,23407.0,11417.0,15407.0,4838.0,4077.0,12849.0,22890.0,2.408967611417108,27.48984349496815,2.408967611417108,22.6,17.2,27.2,0.0,0.0,9.3,268,5,29.0
487,2021-08-01,30058.0,2277.0,8805.0,18976.0,9016.0,13927.0,3596.0,3519.0,11087.0,18971.0,2.382715022795236,27.962225253398984,2.382715022795236,22.2,17.8,25.0,0.0,0.0,18.2,215,3,18.0
488,2021-08-02,23302.0,1300.0,7844.0,14158.0,9587.0,8204.0,4327.0,1184.0,12090.0,11212.0,2.2384327504513677,20.895260063513863,2.2384327504513677,21.4,16.7,25.0,0.0,0.0,9.5,474,3,24.0
489,2021-08-03,24773.0,1308.0,8943.0,14522.0,10849.0,8220.0,4812.0,892.0,13358.0,11415.0,2.2699406479024513,21.06156971972174,2.2699406479024513,22.9,17.2,27.8,0.0,0.0,6.8,443,1,13.0
490,2021-08-04,25215.0,1257.0,8895.0,15063.0,11351.0,8115.0,4740.0,1009.0,13679.0,11536.0,2.2837758775265735,19.42161411858021,2.2837758775265735,24.0,17.8,28.9,0.0,0.0,6.3,498,3,32.0
491,2021-08-05,26213.0,1321.0,8800.0,16092.0,11745.0,8608.0,4605.0,1255.0,13681.0,12532.0,2.2760424266416637,19.55280204478694,2.2760424266416637,25.3,18.9,30.0,0.0,0.0,12.6,479,2,30.0
492,2021-08-06,26876.0,1604.0,8404.0,16868.0,10550.0,9914.0,4671.0,1741.0,12499.0,14377.0,2.275618295201128,21.935272485985017,2.275618295201128,24.9,19.4,28.9,7.6,0.0,16.7,466,5,27.0
493,2021-08-07,35580.0,2806.0,9617.0,23157.0,11964.0,14965.0,5002.0,3649.0,12868.0,22712.0,2.4797816521665585,25.395783211542064,2.4797816521665585,25.8,20.0,31.7,0.0,0.0,12.9,318,2,28.0
